subset,gen_anc,sex_chr_nonpar_group,variant_qc,capture,csq_set,csq,loftee_label,loftee_flags,max_af,n_non_ref_mean,n_non_ref_min,n_non_ref_max,n_non_ref_q25,n_non_ref_q50,n_non_ref_q75,n_het_mean,n_het_min,n_het_max,n_het_q25,n_het_q50,n_het_q75,n_hom_var_mean,n_hom_var_min,n_hom_var_max,n_hom_var_q25,n_hom_var_q50,n_hom_var_q75,n_hemi_var_mean,n_hemi_var_min,n_hemi_var_max,n_hemi_var_q25,n_hemi_var_q50,n_hemi_var_q75,n_high_ab_het_ref_mean,n_high_ab_het_ref_min,n_high_ab_het_ref_max,n_high_ab_het_ref_q25,n_high_ab_het_ref_q50,n_high_ab_het_ref_q75,n_over_gq_60_mean,n_over_gq_60_min,n_over_gq_60_max,n_over_gq_60_q25,n_over_gq_60_q50,n_over_gq_60_q75,n_over_dp_20_mean,n_over_dp_20_min,n_over_dp_20_max,n_over_dp_20_q25,n_over_dp_20_q50,n_over_dp_20_q75,n_over_dp_30_mean,n_over_dp_30_min,n_over_dp_30_max,n_over_dp_30_q25,n_over_dp_30_q50,n_over_dp_30_q75,n_non_ref_alleles_mean,n_non_ref_alleles_min,n_non_ref_alleles_max,n_non_ref_alleles_q25,n_non_ref_alleles_q50,n_non_ref_alleles_q75,n_singleton_mean,n_singleton_min,n_singleton_max,n_singleton_q25,n_singleton_q50,n_singleton_q75,n_singleton_ti_mean,n_singleton_ti_min,n_singleton_ti_max,n_singleton_ti_q25,n_singleton_ti_q50,n_singleton_ti_q75,n_singleton_tv_mean,n_singleton_tv_min,n_singleton_tv_max,n_singleton_tv_q25,n_singleton_tv_q50,n_singleton_tv_q75,n_insertion_mean,n_insertion_min,n_insertion_max,n_insertion_q25,n_insertion_q50,n_insertion_q75,n_deletion_mean,n_deletion_min,n_deletion_max,n_deletion_q25,n_deletion_q50,n_deletion_q75,n_transition_mean,n_transition_min,n_transition_max,n_transition_q25,n_transition_q50,n_transition_q75,n_transversion_mean,n_transversion_min,n_transversion_max,n_transversion_q25,n_transversion_q50,n_transversion_q75,n_indel_mean,n_indel_min,n_indel_max,n_indel_q25,n_indel_q50,n_indel_q75,n_snp_mean,n_snp_min,n_snp_max,n_snp_q25,n_snp_q50,n_snp_q75,r_ti_tv_mean,r_ti_tv_min,r_ti_tv_max,r_ti_tv_q25,r_ti_tv_q50,r_ti_tv_q75,r_ti_tv_singleton_mean,r_ti_tv_singleton_min,r_ti_tv_singleton_max,r_ti_tv_singleton_q25,r_ti_tv_singleton_q50,r_ti_tv_singleton_q75,r_het_hom_var_mean,r_het_hom_var_min,r_het_hom_var_max,r_het_hom_var_q25,r_het_hom_var_q50,r_het_hom_var_q75,r_insertion_deletion_mean,r_insertion_deletion_min,r_insertion_deletion_max,r_insertion_deletion_q25,r_insertion_deletion_q50,r_insertion_deletion_q75
ukb,mid,y_nonpar,pass,,,splice_donor_variant,LC,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,null,null,null,null,null,NaN,null,null,null,null,null,NaN,null,null,null,null,null,NaN,null,null,null,null,null
ukb,mid,autosome_or_par,pass,,,splice_donor_variant,,,,17.10493827,7,29,15,17,19,12.71111111,4,26,11,13,15,4.39382716,1,9,3,4,5,0,0,0,0,0,0,0,0,0,0,0,0,15.8,6,28,14,16,18,13.91975309,5,26,12,14,16,10.80123457,3,23,9,11,13,21.49876543,10,36,19,21,24,0.3469135802,0,3,0,0,1,0.1641975309,0,3,0,0,0,0.1481481481,0,2,0,0,0,0.04567901235,0,2,0,0,0,4.269135802,0,9,3,4,5,14.20864198,6,25,12,14,16,2.975308642,0,10,2,3,4,4.314814815,0,9,3,4,5,17.18395062,7,31,15,17,20,6.146702825,1.111111111,23,3.5,5,7.5,0.2207207207,0,2,0,0,0,3.465890653,0.5714285714,20,2.166666667,3,4,0.01205098665,0,1,0,0,0
ukb,mid,x_nonpar,pass,,,splice_donor_variant,,,,0.05185185185,0,2,0,0,0,0.03333333333,0,2,0,0,0,0,0,0,0,0,0,0.01851851852,0,1,0,0,0,0,0,0,0,0,0,0.03950617284,0,2,0,0,0,0.03086419753,0,2,0,0,0,0.01851851852,0,2,0,0,0,0.05185185185,0,2,0,0,0,0.002469135802,0,1,0,0,0,0,0,0,0,0,0,0.002469135802,0,1,0,0,0,0,0,0,0,0,0,0.001234567901,0,1,0,0,0,0.04814814815,0,2,0,0,0,0.002469135802,0,1,0,0,0,0.001234567901,0,1,0,0,0,0.05061728395,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,null,null,null,null,null,0,0,0,0,0,0
ukb,mid,y_nonpar,pass,,,splice_donor_variant,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,null,null,null,null,null,NaN,null,null,null,null,null,NaN,null,null,null,null,null,NaN,null,null,null,null,null
ukb,mid,autosome_or_par,pass,,,stop_gained,HC,no_flags,,19.87777778,9,32,17,20,22,15.89506173,5,28,13,16,18,3.982716049,1,11,3,4,5,0,0,0,0,0,0,0.002469135802,0,1,0,0,0,19.71975309,9,32,17,20,22,19.17037037,9,32,17,19,22,17.31234568,8,31,15,17,20,23.86049383,10,42,21,24,26,0.6098765432,0,5,0,0,1,0.3024691358,0,3,0,0,1,0.2802469136,0,3,0,0,0,3.112345679,0,8,2,3,4,0.03580246914,0,1,0,0,0,13.28271605,5,23,11,13,15,7.42962963,1,18,6,7,9,3.148148148,0,8,2,3,4,20.71234568,8,41,18,20,23,2.035282958,0.5454545455,9,1.333333333,1.818181818,2.375,0.3564356436,0,3,0,0,1,4.906774535,0.8333333333,22,3,4,5.666666667,3.137931034,1,6,2,3,4
ukb,mid,x_nonpar,pass,,,stop_gained,HC,no_flags,,0.04444444444,0,1,0,0,0,0.03086419753,0,1,0,0,0,0,0,0,0,0,0,0.01358024691,0,1,0,0,0,0,0,0,0,0,0,0.04320987654,0,1,0,0,0,0.04074074074,0,1,0,0,0,0.03086419753,0,1,0,0,0,0.04444444444,0,1,0,0,0,0.006172839506,0,1,0,0,0,0.001234567901,0,1,0,0,0,0.004938271605,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03456790123,0,1,0,0,0,0.00987654321,0,1,0,0,0,0,0,0,0,0,0,0.04444444444,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,null,null,null,null,null,NaN,null,null,null,null,null
ukb,mid,y_nonpar,pass,,,stop_gained,HC,no_flags,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,null,null,null,null,null,NaN,null,null,null,null,null,NaN,null,null,null,null,null,NaN,null,null,null,null,null
ukb,mid,autosome_or_par,pass,,,stop_gained,HC,with_flags,,11.89382716,5,21,10,12,13,8.637037037,2,18,7,8,10,3.256790123,0,8,2,3,4,0,0,0,0,0,0,0,0,0,0,0,0,11.73580247,4,21,10,12,13,11.41604938,3,21,10,11,13,10.09753086,3,21,8,10,12,15.15061728,7,26,13,15,17,0.1444444444,0,2,0,0,0,0.06296296296,0,2,0,0,0,0.07530864198,0,2,0,0,0,0.3839506173,0,3,0,0,1,0.002469135802,0,1,0,0,0,10.54691358,4,19,9,10,12,4.217283951,0,10,3,4,5,0.3864197531,0,3,0,0,1,14.76419753,6,25,13,15,17,3.113642161,0.625,17,1.833333333,2.5,3.666666667,0.0701754386,0,1,0,0,0,3.287155623,0.4,15,2,2.666666667,4,0.5,0,1,0,1,1
ukb,mid,x_nonpar,pass,,,stop_gained,HC,with_flags,,0.002469135802,0,1,0,0,0,0.001234567901,0,1,0,0,0,0,0,0,0,0,0,0.001234567901,0,1,0,0,0,0,0,0,0,0,0,0.002469135802,0,1,0,0,0,0.002469135802,0,1,0,0,0,0.001234567901,0,1,0,0,0,0.002469135802,0,1,0,0,0,0.001234567901,0,1,0,0,0,0,0,0,0,0,0,0.001234567901,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001234567901,0,1,0,0,0,0.001234567901,0,1,0,0,0,0,0,0,0,0,0,0.002469135802,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,null,null,null,null,null,NaN,null,null,null,null,null
ukb,mid,y_nonpar,pass,,,stop_gained,HC,with_flags,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,null,null,null,null,null,NaN,null,null,null,null,null,NaN,null,null,null,null,null,NaN,null,null,null,null,null
ukb,mid,autosome_or_par,pass,,,stop_gained,HC,,,31.77160494,19,46,29,32,35,24.53209877,10,38,21,24,27,7.239506173,2,16,6,7,9,0,0,0,0,0,0,0.002469135802,0,1,0,0,0,31.45555556,19,46,28,31,35,30.58641975,17,46,28,31,34,27.40987654,12,45,24,28,30,39.01111111,21,57,35,39,43,0.7543209877,0,6,0,1,1,0.3654320988,0,4,0,0,1,0.3555555556,0,3,0,0,1,3.496296296,0,8,2,3,5,0.03827160494,0,1,0,0,0,23.82962963,14,35,21,23,26,11.64691358,4,25,9,12,14,3.534567901,0,8,2,3,5,35.47654321,21,56,32,35,39,2.208029589,0.9411764706,6.25,1.666666667,2,2.555555556,0.3455284553,0,4,0,0,1,3.773548912,1,16,2.625,3.428571429,4.5,3.903225806,1,7,3,4,5
ukb,mid,x_nonpar,pass,,,stop_gained,HC,,,0.04691358025,0,1,0,0,0,0.03209876543,0,1,0,0,0,0,0,0,0,0,0,0.01481481481,0,1,0,0,0,0,0,0,0,0,0,0.04567901235,0,1,0,0,0,0.04320987654,0,1,0,0,0,0.03209876543,0,1,0,0,0,0.04691358025,0,1,0,0,0,0.007407407407,0,1,0,0,0,0.001234567901,0,1,0,0,0,0.006172839506,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03580246914,0,1,0,0,0,0.01111111111,0,1,0,0,0,0,0,0,0,0,0,0.04691358025,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,null,null,null,null,null,NaN,null,null,null,null,null
ukb,mid,y_nonpar,pass,,,stop_gained,HC,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,null,null,null,null,null,NaN,null,null,null,null,null,NaN,null,null,null,null,null,NaN,null,null,null,null,null
ukb,mid,autosome_or_par,pass,,,stop_gained,LC,,,16.69135802,9,25,15,17,19,11.58765432,4,20,10,12,14,5.103703704,1,11,4,5,6,0,0,0,0,0,0,0.003703703704,0,1,0,0,0,16.58641975,8,25,15,17,19,16.46666667,8,25,15,16,18,15.25185185,6,24,13,15,17,21.79506173,12,35,19,22,24,0.1012345679,0,2,0,0,0,0.04320987654,0,2,0,0,0,0.05679012346,0,2,0,0,0,0.1209876543,0,2,0,0,0,0.002469135802,0,1,0,0,0,9.924691358,3,19,8,10,12,11.74691358,4,21,10,12,13,0.1234567901,0,2,0,0,0,21.67160494,12,35,19,22,24,0.8879058985,0.2222222222,2,0.6666666667,0.8461538462,1.090909091,0.06818181818,0,1,0,0,0,2.680574261,0.4444444444,15,1.666666667,2.285714286,3.25,0,0,0,0,0,0
ukb,mid,x_nonpar,pass,,,stop_gained,LC,,,0.1074074074,0,2,0,0,0,0.05679012346,0,2,0,0,0,0.002469135802,0,1,0,0,0,0.04814814815,0,2,0,0,0,0,0,0,0,0,0,0.0962962963,0,2,0,0,0,0.0962962963,0,2,0,0,0,0.07160493827,0,2,0,0,0,0.1098765432,0,2,0,0,0,0.002469135802,0,1,0,0,0,0.002469135802,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04691358025,0,2,0,0,0,0.06296296296,0,2,0,0,0,0,0,0,0,0,0,0.1098765432,0,2,0,0,0,0.04,0,1,0,0,0,NaN,null,null,null,null,null,0,0,0,0,0,0,NaN,null,null,null,null,null
ukb,mid,y_nonpar,pass,,,stop_gained,LC,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,null,null,null,null,null,NaN,null,null,null,null,null,NaN,null,null,null,null,null,NaN,null,null,null,null,null
ukb,mid,autosome_or_par,pass,,,stop_gained,,,,51.41358025,33,69,48,51,55,38.19876543,20,55,34,38,42,13.21481481,6,25,11,13,15,0,0,0,0,0,0,0.006172839506,0,1,0,0,0,50.9691358,32,69,47,51,55,49.96790123,30,68,46,50,54,45.4691358,22,66,42,46,50,64.62839506,43,85,60,65,69,0.8617283951,0,6,0,1,1,0.412345679,0,4,0,0,1,0.4148148148,0,3,0,0,1,3.617283951,0,9,3,4,5,0.04074074074,0,1,0,0,0,35.23580247,21,51,32,35,39,25.7345679,13,39,23,26,28,3.658024691,0,9,3,4,5,60.97037037,38,82,56,61,65,1.410335403,0.6666666667,2.928571429,1.178571429,1.357142857,1.590909091,0.3817204301,0,4,0,0,1,3.078725352,1.16,8.5,2.375,2.923076923,3.615384615,4.03030303,1,7,3,4,5
ukb,mid,x_nonpar,pass,,,stop_gained,,,,0.1543209877,0,2,0,0,0,0.08888888889,0,2,0,0,0,0.002469135802,0,1,0,0,0,0.06296296296,0,2,0,0,0,0,0,0,0,0,0,0.1419753086,0,2,0,0,0,0.1395061728,0,2,0,0,0,0.1037037037,0,2,0,0,0,0.1567901235,0,3,0,0,0,0.00987654321,0,1,0,0,0,0.003703703704,0,1,0,0,0,0.006172839506,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08271604938,0,2,0,0,0,0.07407407407,0,3,0,0,0,0,0,0,0,0,0,0.1567901235,0,3,0,0,0,0.08771929825,0,1,0,0,0,0,0,0,0,0,0,0.5,0,1,0,1,1,NaN,null,null,null,null,null
ukb,mid,y_nonpar,pass,,,stop_gained,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,null,null,null,null,null,NaN,null,null,null,null,null,NaN,null,null,null,null,null,NaN,null,null,null,null,null
ukb,mid,autosome_or_par,pass,,,synonymous_variant,,,,10039.66296,9016,10823,9891,10002,10153,6318.234568,5076,7260,6163,6301,6470,3721.428395,3439,4290,3649,3701,3764,0,0,0,0,0,0,0.150617284,0,2,0,0,0,9925.12716,8465,10751,9764,9921,10075,9811.039506,8135,10686,9641,9840,9994,9063.72963,6625,10389,8728,9210,9561,13761.09136,12827,14440,13615,13737,13888,13.01604938,0,28,10,13,16,8.974074074,0,21,7,9,11,4.041975309,0,12,2,4,6,0,0,0,0,0,0,0,0,0,0,0,0,11465.77901,10655,12061,11338,11447,11574,2295.312346,2156,2429,2263,2294,2322,0,0,0,0,0,0,13761.09136,12827,14440,13610,13735,13885,4.996259316,4.70125,5.31122449,4.943142361,4.992441085,5.049071618,2.944959776,0.3333333333,20,1.5,2.333333333,3.5,1.701015578,1.187090739,2.046525153,1.645861238,1.701589012,1.764112353,NaN,null,null,null,null,null
ukb,mid,x_nonpar,pass,,,synonymous_variant,,,,71.86419753,32,150,53,65,91,29.52222222,0,127,0,0,76,6.05308642,0,41,0,0,13,36.28888889,0,107,0,49,59,0.002469135802,0,1,0,0,0,61.53703704,15,148,38,49,91,60.97530864,15,148,38,49,89,46.29753086,2,129,19,31,82,77.91728395,32,173,54,65,107,0.2617283951,0,3,0,0,0,0.1975308642,0,3,0,0,0,0.06419753086,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.83209877,24,147,45,54,89,13.08518519,2,30,9,11,17,0,0,0,0,0,0,77.91728395,32,173,54,65,107,5.34084121,2.428571429,20,4.181818182,5,6,0.22,0,2,0,0,0,5.680298301,1.242424242,22.75,3.772727273,5.176470588,6.545454545,NaN,null,null,null,null,null
ukb,mid,y_nonpar,pass,,,synonymous_variant,,,,0.813592233,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.813592233,0,3,0,0,2,0,0,0,0,0,0,0.4796116505,0,3,0,0,1,0.4796116505,0,3,0,0,1,0.2504854369,0,2,0,0,0,0.813592233,0,3,0,0,2,0.003883495146,0,1,0,0,0,0.001941747573,0,1,0,0,0,0.001941747573,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4893203883,0,2,0,0,1,0.3242718447,0,2,0,0,1,0,0,0,0,0,0,0.813592233,0,3,0,0,2,0.81640625,0,2,0.5,1,1,0,0,0,0,0,0,NaN,null,null,null,null,null,NaN,null,null,null,null,null
ukb,mid,autosome_or_par,pass,,,,,,0.0001,857.9925926,601,1336,776,845,919,851.791358,600,1315,770,838,913,6.201234568,0,78,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,840.4580247,583,1315,761,826,900,633.6938272,426,984,564,627,685,499.4740741,283,783,442,497,549,864.1938272,602,1357,786,852,926,137.2938272,38,246,117,140,161,67.15308642,11,123,57,68,79,59.18148148,17,103,49,60,70,16.38148148,5,32,13,16,20,34.62839506,14,65,29,34,39,565.8197531,389,895,511,557,608,247.3641975,167,393,223,242,269,51.00987654,24,93,44,50,57,813.1839506,561,1288,739,801,869,2.296497353,1.739583333,2.918660287,2.171806167,2.289617486,2.414937759,1.15495477,0.44,2.382352941,1,1.133333333,1.28125,361.3041065,9.480519481,1179,56.6,201.8333333,741,0.4886460611,0.1428571429,1.3125,0.375,0.4722222222,0.5757575758
ukb,mid,x_nonpar,pass,,,,,,0.0001,13.31604938,0,40,7,11,18,7.807407407,0,40,0,0,18,0.04320987654,0,6,0,0,0,5.465432099,0,29,0,6,9,0,0,0,0,0,0,10.2,0,39,3,6,18,8.240740741,0,30,3,6,13,5.696296296,0,26,1,3,10,13.35925926,0,40,7,11,19,2.37654321,0,15,1,2,3,1.37037037,0,9,0,1,2,0.8864197531,0,10,0,1,1,0.2432098765,0,3,0,0,0,0.4296296296,0,4,0,0,1,9.054320988,0,28,5,8,12,3.632098765,0,14,2,3,5,0.6728395062,0,5,0,0,1,12.68641975,0,38,7,11,17,3.15092161,0,22,1.6,2.428571429,4,1.131215028,0,7,0,1,1.666666667,14.52314815,1.666666667,30,8,14.5,23,0.2421972534,0,3,0,0,0.25
ukb,mid,y_nonpar,pass,,,,,,0.0001,0.1009708738,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1009708738,0,2,0,0,0,0,0,0,0,0,0,0.02912621359,0,1,0,0,0,0.02912621359,0,1,0,0,0,0.009708737864,0,1,0,0,0,0.1009708738,0,2,0,0,0,0.05436893204,0,1,0,0,0,0.02718446602,0,1,0,0,0,0.02718446602,0,1,0,0,0,0,0,0,0,0,0,0.001941747573,0,1,0,0,0,0.06601941748,0,1,0,0,0,0.03300970874,0,2,0,0,0,0.001941747573,0,1,0,0,0,0.09902912621,0,2,0,0,0,0.125,0,1,0,0,0,0,0,0,0,0,0,NaN,null,null,null,null,null,0,0,0,0,0,0
ukb,mid,autosome_or_par,pass,,,,,,0.001,1616.596296,987,3061,1331,1477,1842,1602.966667,983,3012,1316,1467,1836,13.62962963,0,228,1,4,14,0,0,0,0,0,0,0,0,0,0,0,0,1583.820988,944,3012,1300,1454,1821,1179.792593,692,2270,968,1095,1329,920.7938272,469,1785,754,873,1038,1630.225926,991,3110,1348,1489,1857,137.317284,38,246,118,140,161,67.1654321,11,123,57,68,79,59.18888889,17,103,49,60,70,33.67654321,13,70,26,32,40,66.07160494,29,132,52,63,76,1082.560494,659,2088,895,995,1237,447.917284,273,854,369,414,513,99.74814815,45,196,80,94,114,1530.477778,932,2931,1263,1399,1736,2.420588306,1.94047619,2.915789474,2.317961165,2.416873449,2.526822558,1.155056931,0.44,2.382352941,1,1.133333333,1.283783784,512.8262825,8.280701754,2577,93,320.8333333,711.5,0.5178771083,0.25,1.243902439,0.4375,0.5096153846,0.5882352941
ukb,mid,x_nonpar,pass,,,,,,0.001,22.92716049,2,80,13,19,30,13.05432099,0,80,0,0,29,0.08271604938,0,6,0,0,0,9.790123457,0,43,0,11,16,0,0,0,0,0,0,17.24074074,0,79,6,9,29,13.88271605,0,58,6,9,21,9.509876543,0,42,2,5,16,23.00987654,2,81,13,19,31,2.377777778,0,15,1,2,3,1.37037037,0,9,0,1,2,0.8864197531,0,10,0,1,1,0.4407407407,0,4,0,0,1,0.8148148148,0,5,0,1,1,15.65432099,1,56,9,13,21,6.1,0,24,3,5,9,1.255555556,0,7,0,1,2,21.75432099,2,77,13,18,29,3.326841622,0.3333333333,22,1.933333333,2.578947368,4,1.131215028,0,7,0,1,1.666666667,25.38080808,2.166666667,58,14,26,32,0.3836441336,0,4,0,0,1
ukb,mid,y_nonpar,pass,,,,,,0.001,0.227184466,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227184466,0,2,0,0,0,0,0,0,0,0,0,0.06990291262,0,1,0,0,0,0.06990291262,0,1,0,0,0,0.03300970874,0,1,0,0,0,0.227184466,0,2,0,0,0,0.05436893204,0,1,0,0,0,0.02718446602,0,1,0,0,0,0.02718446602,0,1,0,0,0,0,0,0,0,0,0,0.005825242718,0,1,0,0,0,0.1572815534,0,2,0,0,0,0.0640776699,0,2,0,0,0,0.005825242718,0,1,0,0,0,0.2213592233,0,2,0,0,0,0.1875,0,1,0,0,0,0,0,0,0,0,0,NaN,null,null,null,null,null,0,0,0,0,0,0
ukb,mid,autosome_or_par,pass,,,,,,0.01,3288.941975,1810,7253,2476,2813,3788,3248.041975,1791,7134,2458,2799,3741,40.9,0,711,9,20,54,0,0,0,0,0,0,0,0,0,0,0,0,3223.377778,1748,7157,2420,2766,3699,2361.211111,1261,5538,1778,2051,2722,1820.31358,869,4445,1374,1608,2088,3329.841975,1822,7372,2497,2853,3829,137.3197531,38,246,116,139,160,67.16790123,11,123,57,68,79,59.18888889,17,103,49,60,70,74.72469136,24,192,54,67,87,131.4320988,61,311,97,115,154,2222.297531,1231,4927,1667,1909,2571,901.3876543,489,1967,680,778,1053,206.1567901,89,480,153,180,239,3123.685185,1720,6894,2349,2678,3577,2.465415374,2.088565022,2.847985348,2.375565611,2.468421053,2.552572707,1.155088191,0.44,2.382352941,1,1.128205128,1.28358209,223.2255205,6.389592124,2508,72.62121212,164.0625,298.3333333,0.5727872941,0.3157894737,0.9659090909,0.5057471264,0.5666666667,0.6306306306
ukb,mid,x_nonpar,pass,,,,,,0.01,45.74938272,7,211,24,39,58,24.85802469,0,210,0,0,52,0.2271604938,0,14,0,0,0,20.66419753,0,140,0,20,30,0,0,0,0,0,0,33.6,0,210,11,19,51,26.91111111,0,150,11,19,37,17.97283951,0,117,5,10,28,45.97654321,7,212,24,39,58,2.377777778,0,15,1,2,3,1.37037037,0,9,0,1,2,0.8864197531,0,10,0,1,1,0.9061728395,0,7,0,1,1,1.87654321,0,10,1,1,3,31.18395062,4,151,17,27,40,12.00987654,0,56,6,10,16,2.782716049,0,15,1,2,4,43.19382716,7,197,23,36,54,3.089257235,0.8,22,2,2.611111111,3.428571429,1.131215028,0,7,0,1,1.666666667,49.5213575,1.714285714,210,21.25,43,65,0.47480544,0,5,0,0.2857142857,1
ukb,mid,y_nonpar,pass,,,,,,0.01,0.5747572816,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5747572816,0,4,0,0,1,0,0,0,0,0,0,0.1805825243,0,3,0,0,0,0.1805825243,0,3,0,0,0,0.06601941748,0,2,0,0,0,0.5747572816,0,4,0,0,1,0.05436893204,0,1,0,0,0,0.02718446602,0,1,0,0,0,0.02718446602,0,1,0,0,0,0,0,0,0,0,0,0.005825242718,0,1,0,0,0,0.3650485437,0,4,0,0,1,0.2038834951,0,3,0,0,0,0.005825242718,0,1,0,0,0,0.5689320388,0,4,0,0,1,0.7145390071,0,2,0,1,1,0,0,0,0,0,0,NaN,null,null,null,null,null,0,0,0,0,0,0
ukb,mid,autosome_or_par,pass,,,,,,,67046.90617,47536,89358,62868,67175,71348,42004.55185,29322,57648,39210,42063,45072,25042.35432,18214,34476,23321,24969,26674,0,0,0,0,0,0,3.02345679,0,48,1,3,4,58661.6963,41019,81959,54463,58519,62629,46190.15556,32410,69701,42132,45997,49924,34122.97531,20884,53001,30353,34144,37575,92089.26049,65750,121068,86199,92201,98099,137.3209877,38,246,116,139,160,67.16790123,11,123,57,68,78,59.19012346,17,103,49,60,70,3046.754321,1883,4420,2770,3049,3324,2851.42963,1737,4083,2594,2861,3090,61461.19259,44838,79402,57811,61512,65091,24729.88395,17292,33163,23018,24733,26411,5898.183951,3620,8503,5375,5932,6422,86191.07654,62130,112565,80885,86331,91640,2.488268318,2.394294847,2.608872003,2.465802258,2.48612415,2.508368569,1.155072939,0.44,2.382352941,1,1.132075472,1.280701754,1.680298559,1.204144519,1.979311226,1.627882684,1.680057038,1.745945065,1.068356349,0.9968012795,1.138709677,1.053670087,1.068878471,1.08253735
